Customer_ID,Recency,Frequency,Monetary_Value,Std_Deviation,R_Score,F_Score,M_Score,S_Score,RFMS_Score,Default_Proxy
CustomerId_3473,2234,5,4400.0,5116.150896914593,1,2,3,2,8,1
CustomerId_3474,2149,52,784.3461538461538,2579.772849740734,4,4,1,3,12,0
CustomerId_3475,2174,14,6115.428571428572,8794.617214867509,2,3,4,1,10,0
CustomerId_3476,2206,18,34392.677777777775,54958.510481962185,1,3,4,1,9,0
CustomerId_3477,2172,35,5562.692857142857,7235.215961370336,3,4,4,1,12,0
CustomerId_3478,2166,6,735.0,838.0155129829042,3,2,1,3,9,0
CustomerId_3479,2153,4,490.0,1296.3024338479042,4,2,1,3,10,0
CustomerId_348,2217,5,780.0,860.6683449505972,1,2,1,3,7,1
CustomerId_3482,2221,11,3545.4545454545455,5424.272050029135,1,3,3,2,9,0
CustomerId_3483,2194,5,180.0,843.0599029724993,2,2,1,3,8,1
CustomerId_3485,2170,1,500.0,0.0,3,1,1,4,9,0
CustomerId_3486,2175,2,1500.0,707.1067811865476,2,1,2,3,8,1
CustomerId_3487,2154,110,760.9545454545455,929.7986107918884,3,4,1,3,11,0
CustomerId_3488,2183,1,30000.0,0.0,2,1,4,4,11,0
CustomerId_3489,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_349,2153,40,1418.125,2124.46062159135,4,4,2,3,13,0
CustomerId_3490,2182,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_3491,2155,22,2183.0,3100.0181105461766,3,4,2,3,12,0
CustomerId_3492,2180,4,-2750.0,4924.428900898052,2,2,1,2,7,1
CustomerId_3493,2170,6,2650.0,6097.04846626628,3,2,3,2,10,0
CustomerId_3494,2156,7,1892.857142857143,2918.5368154020507,3,2,2,3,10,0
CustomerId_3495,2185,2,500.0,0.0,2,1,1,4,8,1
CustomerId_3496,2149,39,2542.194871794872,8425.157180290738,4,4,2,1,11,0
CustomerId_3497,2190,58,3943.362068965517,11740.981137008466,2,4,3,1,10,0
CustomerId_3498,2154,9,71552.33333333333,62347.399697180634,3,3,4,1,11,0
CustomerId_350,2148,18,3888.8888888888887,7028.420363812734,4,3,3,1,11,0
CustomerId_3500,2201,4,475.0,1304.7988350699889,2,2,1,3,8,1
CustomerId_3501,2194,296,2395.054054054054,9114.993850725472,2,4,2,1,9,0
CustomerId_3503,2164,3,-170.0,762.6925986267338,3,2,1,3,9,0
CustomerId_3504,2179,36,2440.277777777778,2803.946694124563,2,4,2,3,11,0
CustomerId_3505,2150,1,1500.0,0.0,4,1,2,4,11,0
CustomerId_3506,2153,17,1655.0,1955.9812115662053,4,3,2,3,12,0
CustomerId_3507,2189,11,577.2727272727273,780.3696676459293,2,3,1,3,9,0
CustomerId_3508,2223,14,2064.285714285714,2025.7143632108357,1,3,2,3,9,0
CustomerId_3509,2158,42,779.8369047619047,2459.921034600638,3,4,1,3,11,0
CustomerId_351,2182,2,275.0,14531.044353383551,2,1,1,1,5,1
CustomerId_3510,2166,2,7430.0,3436.538956566621,3,1,4,2,10,0
CustomerId_3511,2151,47,2295.531914893617,4548.9029152813255,4,4,2,2,12,0
CustomerId_3512,2213,3,-6.666666666666667,1000.0666644445926,1,2,1,3,7,1
CustomerId_3513,2182,6,645.0,1029.208433700385,2,2,1,3,8,1
CustomerId_3515,2150,86,2514.498837209302,5367.588912340529,4,4,2,2,12,0
CustomerId_3516,2225,2,490.0,721.2489168102785,1,1,1,3,6,1
CustomerId_3517,2179,21,3364.285714285714,5881.6346124428455,2,4,3,2,11,0
CustomerId_3519,2208,24,833.125,1060.3340454986242,1,4,1,3,9,0
CustomerId_352,2149,49,3884.3673469387754,7051.483268001957,4,4,3,1,12,0
CustomerId_3520,2164,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_3521,2199,30,772.3333333333334,850.9738167426829,2,4,1,3,10,0
CustomerId_3522,2219,3,-6.666666666666667,1000.0666644445926,1,2,1,3,7,1
CustomerId_3523,2237,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_3524,2148,44,707.9545454545455,1015.5158605369561,4,4,1,3,12,0
CustomerId_3525,2150,113,1899.3805309734514,4450.319367188687,4,4,2,2,12,0
CustomerId_3526,2164,10,2235.0,3385.6765284881476,3,3,2,2,10,0
CustomerId_3527,2208,1,4500.0,0.0,1,1,3,4,9,0
CustomerId_3528,2208,2,55000.0,63639.61030678928,1,1,4,1,7,1
CustomerId_3530,2148,123,3021.6869918699185,4176.055605432651,4,4,3,2,13,0
CustomerId_3533,2215,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_3534,2200,4,14550.0,38503.80933535451,2,2,4,1,9,0
CustomerId_3535,2149,98,2708.5102040816328,6526.163945236205,4,4,3,2,13,0
CustomerId_3536,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_3537,2210,1,80000.0,0.0,1,1,4,4,10,0
CustomerId_3540,2174,11,24545.454545454544,26313.9264890804,2,3,4,1,10,0
CustomerId_3541,2160,14,1253.5714285714287,1799.087833588742,3,3,2,3,11,0
CustomerId_3542,2203,5,63400.0,67696.38099632801,1,2,4,1,8,1
CustomerId_3543,2158,140,1983.0428571428572,3582.0280113936915,3,4,2,2,11,0
CustomerId_3545,2207,6,1133.3333333333333,1965.6211910402947,1,2,2,3,8,1
CustomerId_3547,2153,2,5000.0,0.0,4,1,4,4,13,0
CustomerId_3548,2171,4,1500.0,4041.4518843273804,3,2,2,2,9,0
CustomerId_3549,2148,49,7947.610612244897,17599.990748468736,4,4,4,1,13,0
CustomerId_355,2195,7,5571.428571428572,6241.184258807054,2,2,4,2,10,0
CustomerId_3550,2161,10,3790.0,8668.990714033554,3,3,3,1,10,0
CustomerId_3551,2151,152,2971.2763157894738,5145.392360710746,4,4,3,2,13,0
CustomerId_3554,2185,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_3555,2148,125,2302.448,6158.725574410927,4,4,2,2,12,0
CustomerId_3556,2201,32,3717.1875,6630.122601102121,2,4,3,2,11,0
CustomerId_3557,2198,17,2294.1176470588234,3518.073085553243,2,3,2,2,9,0
CustomerId_3558,2153,23,2000.0,2796.444069138194,4,4,2,3,13,0
CustomerId_3559,2167,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_356,2178,20,1542.5,2076.4161305885727,2,3,2,3,10,0
CustomerId_3561,2150,24,1069.375,1251.8241581093118,4,4,2,3,13,0
CustomerId_3562,2174,7,264.2857142857143,411.76883251233505,2,2,1,4,9,0
CustomerId_3564,2208,4,3250.0,7889.86691902975,1,2,3,1,7,1
CustomerId_3566,2180,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3567,2173,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_3569,2151,7,424.2857142857143,840.6715003070888,4,2,1,3,10,0
CustomerId_357,2195,6,3166.6666666666665,6104.643041707408,2,2,3,2,9,0
CustomerId_3570,2194,2,10250.0,13788.582233137677,2,1,4,1,8,1
CustomerId_3571,2168,10,743.0,1300.9487990608154,3,3,1,3,10,0
CustomerId_3572,2230,4,-2.5,707.1244586351119,1,2,1,3,7,1
CustomerId_3573,2188,2,4500.0,7778.174593052023,2,1,3,1,7,1
CustomerId_3574,2196,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_3575,2199,25,47560.0,83004.05612579022,2,4,4,1,11,0
CustomerId_3577,2163,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_3578,2196,5,1320.0,2493.453929792969,2,2,2,3,9,0
CustomerId_3579,2163,3,2566.6666666666665,2990.5406423142513,3,2,2,3,10,0
CustomerId_3581,2179,30,88333.33333333333,130068.77049265619,2,4,4,1,11,0
CustomerId_3582,2149,69,966.1594202898551,1352.4167216199694,4,4,1,3,12,0
CustomerId_3583,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_3589,2207,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_359,2209,10,2400.0,4087.9225911349045,1,3,2,2,8,1
CustomerId_3590,2149,61,7611.609836065574,20575.271165630722,4,4,4,1,13,0
CustomerId_3592,2172,2,2000.0,0.0,3,1,2,4,10,0
CustomerId_3593,2228,2,13000.0,0.0,1,1,4,4,10,0
CustomerId_3595,2149,23,772.6086956521739,3939.925815396787,4,4,1,2,11,0
CustomerId_3597,2152,26,2558.4615384615386,3325.9172476869503,4,4,2,2,12,0
CustomerId_3599,2157,15,2072.0,1810.3204136284826,3,3,2,3,11,0
CustomerId_3600,2150,74,4794.216216216216,6697.207666479563,4,4,3,2,13,0
CustomerId_3601,2153,9,8888.888888888889,10373.577546396957,4,3,4,1,12,0
CustomerId_3602,2149,218,1237.8043119266056,2502.7460410494496,4,4,2,3,13,0
CustomerId_3605,2149,75,3648.6666666666665,5472.628286331929,4,4,3,2,13,0
CustomerId_3608,2204,19,1534.1263157894737,2155.014254359174,1,3,2,3,9,0
CustomerId_3609,2195,12,933.9333333333334,1578.3446963848107,2,3,1,3,9,0
CustomerId_361,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_3610,2177,31,2414.1935483870966,6410.139766647604,2,4,2,2,10,0
CustomerId_3611,2167,29,1412.5172413793102,4209.498889592184,3,4,2,2,11,0
CustomerId_3613,2148,236,1542.8099576271188,1997.375715409299,4,4,2,3,13,0
CustomerId_3614,2149,4,-2.5,707.1244586351119,4,2,1,3,10,0
CustomerId_3615,2199,3,3260.0,6714.372643814164,2,2,3,2,9,0
CustomerId_3616,2153,1,1000.0,0.0,4,1,1,4,10,0
CustomerId_3617,2219,12,7454.833333333333,9691.00653214415,1,3,4,1,9,0
CustomerId_362,2197,8,3500.0,3927.9220242478627,2,3,3,2,10,0
CustomerId_3621,2160,10,4000.0,6164.414002968976,3,3,3,2,11,0
CustomerId_3622,2160,3,3000.0,1732.0508075688772,3,2,3,3,11,0
CustomerId_3623,2156,3,-170.0,762.6925986267338,3,2,1,3,9,0
CustomerId_3624,2181,5,4000.0,6745.368781616021,2,2,3,2,9,0
CustomerId_3625,2178,8,5000.0,7704.358692139331,2,3,4,1,10,0
CustomerId_3626,2149,14,3571.4285714285716,8741.715073003834,4,3,3,1,11,0
CustomerId_3627,2195,1,1500.0,0.0,2,1,2,4,9,0
CustomerId_3628,2176,17,1117.6470588235295,1005.5814823509127,2,3,2,3,10,0
CustomerId_3629,2204,2,11000.0,12727.922061357855,1,1,4,1,7,1
CustomerId_3630,2214,2,11000.0,0.0,1,1,4,4,10,0
CustomerId_3631,2167,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3632,2152,21,326.9047619047619,1004.8463019169601,4,4,1,3,12,0
CustomerId_3633,2187,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3634,2182,2085,1260.8119904076739,5388.206927594541,2,4,2,2,10,0
CustomerId_3635,2148,55,6360.0356363636365,8861.137664952501,4,4,4,1,13,0
CustomerId_3636,2153,51,6660.78431372549,9004.889303736554,4,4,4,1,13,0
CustomerId_3637,2158,14,696.4285714285714,633.8115121761618,3,3,1,3,10,0
CustomerId_3638,2148,338,2309.0714792899407,3696.508363264668,4,4,2,2,12,0
CustomerId_3639,2185,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_3641,2167,9,4444.444444444444,6463.573143221772,3,3,3,2,11,0
CustomerId_3642,2167,10,10000.0,11566.61863582727,3,3,4,1,11,0
CustomerId_3643,2167,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3645,2153,11,16370.454545454546,37031.69032764677,4,3,4,1,12,0
CustomerId_3646,2209,3,24666.666666666668,47961.7903474561,1,2,4,1,8,1
CustomerId_3647,2238,2,245.0,360.62445840513925,1,1,1,4,7,1
CustomerId_3648,2155,17,9277.64705882353,17182.499192278377,3,3,4,1,11,0
CustomerId_3649,2162,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_3650,2150,44,1175.909090909091,2147.032910116828,4,4,2,3,13,0
CustomerId_3651,2154,18,1591.888888888889,1951.7643869643236,3,3,2,3,11,0
CustomerId_3653,2187,1,100000.0,0.0,2,1,4,4,11,0
CustomerId_3654,2153,14,4285.714285714285,6169.759644097497,4,3,3,2,12,0
CustomerId_3655,2160,27,2898.1481481481483,3822.5917879376,3,4,3,2,12,0
CustomerId_3656,2149,62,1967.1774193548388,5099.360324796111,4,4,2,2,12,0
CustomerId_3658,2204,47,3036.744680851064,9445.832795167642,1,4,3,1,9,0
CustomerId_3659,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_366,2167,8,750.0,1306.8500843085035,3,3,1,3,10,0
CustomerId_3660,2191,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3663,2160,11,15436.363636363636,10479.148126376755,3,3,4,1,11,0
CustomerId_3664,2168,1,1000000.0,0.0,3,1,4,4,12,0
CustomerId_3665,2218,2,5000.0,0.0,1,1,4,4,10,0
CustomerId_3666,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_3667,2166,6,1075.0,2159.5346720995244,3,2,2,3,10,0
CustomerId_3668,2153,6,5000.0,6511.528238439882,4,2,4,2,12,0
CustomerId_3670,2149,13,6147.384615384615,10220.080442756323,4,3,4,1,12,0
CustomerId_3671,2157,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_3672,2150,106,949.3490566037735,1936.4220763954029,4,4,1,3,12,0
CustomerId_3673,2205,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_3678,2168,48,2042.5208333333333,5493.825151697957,3,4,2,2,11,0
CustomerId_368,2172,2,12500.0,10606.601717798212,3,1,4,1,9,0
CustomerId_3680,2160,19,4210.526315789473,5779.193978483131,3,3,3,2,11,0
CustomerId_3681,2216,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_3682,2234,2,237.5,371.23106012293744,1,1,1,4,7,1
CustomerId_3683,2155,24,494.7916666666667,604.6908645470565,3,4,1,3,11,0
CustomerId_3684,2161,5,396.0,896.7050797224247,3,2,1,3,9,0
CustomerId_3685,2167,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3686,2237,3,456.6666666666667,433.16663460305125,1,2,1,4,8,1
CustomerId_3687,2174,1,1500.0,0.0,2,1,2,4,9,0
CustomerId_3688,2160,25,4800.0,6278.269400612454,3,4,3,2,12,0
CustomerId_3689,2160,9,4444.444444444444,6559.556218051475,3,3,3,2,11,0
CustomerId_369,2148,16,5000.0,8132.240363721016,4,3,4,1,12,0
CustomerId_3690,2176,40,10405.375,20076.58801674803,2,4,4,1,11,0
CustomerId_3691,2229,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_3693,2180,2,490.0,721.2489168102785,2,1,1,3,7,1
CustomerId_3694,2157,88,486.8181818181818,498.3975366042733,3,4,1,4,12,0
CustomerId_3696,2208,7,1428.5714285714287,534.5224838248488,1,2,2,3,8,1
CustomerId_3697,2159,8,2751.25,3609.572343089968,3,3,3,2,11,0
CustomerId_3698,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3700,2229,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_3701,2174,40,26562.5,49028.79681031003,2,4,4,1,11,0
CustomerId_3703,2149,46,4608.152173913043,5578.1469801255735,4,4,3,2,13,0
CustomerId_3706,2173,115,2066.0,7717.821600889585,3,4,2,1,10,0
CustomerId_3707,2160,35,3428.5714285714284,5476.128485826215,3,4,3,2,12,0
CustomerId_3708,2235,1,20000.0,0.0,1,1,4,4,10,0
CustomerId_3711,2155,81,1153.4814814814815,2157.521373654912,3,4,2,3,12,0
CustomerId_3712,2153,39,7391.302564102564,9863.598138276635,4,4,4,1,13,0
CustomerId_3714,2157,7,3714.285714285714,6872.997543873796,3,2,3,1,9,0
CustomerId_3715,2152,34,993.2352941176471,1092.3861027605835,4,4,1,3,12,0
CustomerId_3716,2162,24,2803.7916666666665,5767.3763455519265,3,4,3,2,12,0
CustomerId_3717,2158,4,3710.0,4965.5211206881395,3,2,3,2,10,0
CustomerId_3719,2175,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3720,2161,50,729.88,733.4466478934391,3,4,1,3,11,0
CustomerId_3721,2173,24,1190.625,1726.3547374012753,3,4,2,3,12,0
CustomerId_3722,2187,5,2190.0,4444.715963928404,2,2,2,2,8,1
CustomerId_3723,2163,5,21400.0,26159.12842584783,3,2,4,1,10,0
CustomerId_3724,2211,1,80000.0,0.0,1,1,4,4,10,0
CustomerId_3725,2207,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_3727,2208,5,5000.0,0.0,1,2,4,4,11,0
CustomerId_3729,2149,78,936.9871794871794,1038.8625709842188,4,4,1,3,12,0
CustomerId_373,2182,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_3730,2150,256,1757.33203125,3149.477382589143,4,4,2,3,13,0
CustomerId_3732,2160,3,1333.3333333333333,7767.453465154029,3,2,2,1,8,1
CustomerId_3733,2212,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_3734,2169,2,800.0,282.842712474619,3,1,1,4,9,0
CustomerId_3735,2228,14,995.0,1512.9111011556495,1,3,1,3,8,1
CustomerId_3736,2148,13,3846.153846153846,8060.667402539258,4,3,3,1,11,0
CustomerId_3737,2150,67,4077.4626865671644,8756.292695400605,4,4,3,1,12,0
CustomerId_3738,2188,3,1000.0,1732.0508075688772,2,2,1,3,8,1
CustomerId_3739,2233,1,500.0,0.0,1,1,1,4,7,1
CustomerId_374,2181,5,4000.0,6745.368781616021,2,2,3,2,9,0
CustomerId_3741,2221,1,500.0,0.0,1,1,1,4,7,1
CustomerId_3742,2192,1,12000.0,0.0,2,1,4,4,11,0
CustomerId_3743,2212,2,1000.0,0.0,1,1,1,4,7,1
CustomerId_3745,2148,31,1435.4516129032259,2863.3964661884747,4,4,2,3,13,0
CustomerId_3746,2150,19,1791.842105263158,3610.188210901013,4,3,2,2,11,0
CustomerId_3749,2154,2,95000.0,0.0,3,1,4,4,12,0
CustomerId_3752,2230,2,-7250.0,8131.727983645296,1,1,1,1,4,1
CustomerId_3756,2188,2,3750.0,4596.194077712559,2,1,3,2,8,1
CustomerId_3758,2148,47,1973.1489361702127,5605.46202563304,4,4,2,2,12,0
CustomerId_3759,2156,4,-6.25,707.2172579907818,3,2,1,3,9,0
CustomerId_3760,2148,180,2002.2433333333333,3935.282334381623,4,4,2,2,12,0
CustomerId_3762,2178,1,30000.0,0.0,2,1,4,4,11,0
CustomerId_3763,2204,28,972.3214285714286,1750.2833009538435,1,4,1,3,9,0
CustomerId_3764,2188,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3765,2162,23,4633.891304347826,5565.447115005312,3,4,3,2,12,0
CustomerId_3766,2181,129,1472.8837209302326,2828.8020753820942,2,4,2,3,11,0
CustomerId_3767,2152,108,1341.9055555555553,2500.352954293376,4,4,2,3,13,0
CustomerId_3768,2157,18,183055.55555555556,185002.5348704626,3,3,4,1,11,0
CustomerId_3771,2160,21,3809.5238095238096,5784.626587940207,3,4,3,2,12,0
CustomerId_3774,2167,18,4111.111111111111,6047.740354768284,3,3,3,2,11,0
CustomerId_3777,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3778,2150,22,2097.7727272727275,3467.305334005181,4,4,2,2,12,0
CustomerId_3779,2166,9,1222.2222222222222,1578.0191521158558,3,3,2,3,11,0
CustomerId_378,2153,7,5714.285714285715,9516.902257112266,4,2,4,1,11,0
CustomerId_3780,2151,1,2000.0,0.0,4,1,2,4,11,0
CustomerId_3781,2160,46,5433.478260869565,9272.614929611294,3,4,4,1,12,0
CustomerId_3782,2160,9,4444.444444444444,6463.573143221772,3,3,3,2,11,0
CustomerId_3785,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_3786,2157,5,2600.0,2190.8902300206646,3,2,3,3,11,0
CustomerId_3787,2148,24,5448.041666666667,12065.36904957889,4,4,4,1,13,0
CustomerId_3788,2150,88,1458.8579545454545,2268.311376267842,4,4,2,3,13,0
CustomerId_379,2148,19,1846.0526315789473,3170.28590497738,4,3,2,3,12,0
CustomerId_3790,2155,5,180.0,843.0599029724993,3,2,1,3,9,0
CustomerId_3793,2198,3,35000.0,25980.76211353316,2,2,4,1,9,0
CustomerId_3794,2149,60,2704.6,9296.65708681516,4,4,3,1,12,0
CustomerId_3795,2148,100,8345.42,27427.285124794384,4,4,4,1,13,0
CustomerId_3796,2193,1,500.0,0.0,2,1,1,4,8,1
CustomerId_3797,2151,17,1161.764705882353,1501.4617265106929,4,3,2,3,12,0
CustomerId_3799,2149,13,9346.153846153846,18368.83344983269,4,3,4,1,12,0
CustomerId_3802,2152,66,3954.5454545454545,5610.325146704802,4,4,3,2,13,0
CustomerId_3803,2148,47,2664.7659574468084,4331.2625492020525,4,4,3,2,13,0
CustomerId_3805,2206,5,396.0,896.7050797224247,1,2,1,3,7,1
CustomerId_3806,2148,8,2475.0,2772.5697208804067,4,3,2,3,12,0
CustomerId_3807,2182,7,6857.142857142857,4140.393356054125,2,2,4,2,10,0
CustomerId_3808,2170,43,2845.6046511627906,5542.766049801759,3,4,3,2,12,0
CustomerId_3809,2154,49,1798.3183673469389,2766.4022318161324,3,4,2,3,12,0
CustomerId_381,2163,10,20138.7,14377.801354480067,3,3,4,1,11,0
CustomerId_3810,2175,9,761.1111111111111,1214.4385991523454,2,3,1,3,9,0
CustomerId_3811,2167,13,472.3076923076923,4370.170007841331,3,3,1,2,9,0
CustomerId_3812,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_3814,2187,1,-1000.0,0.0,2,1,1,4,8,1
CustomerId_3815,2150,53,950.9549056603773,1356.4906780586762,4,4,1,3,12,0
CustomerId_3816,2235,2,1000.0,0.0,1,1,1,4,7,1
CustomerId_3817,2151,14,1180.7142857142858,1445.5047789385085,4,3,2,3,12,0
CustomerId_3818,2149,64,985.3125,1930.389358496577,4,4,1,3,12,0
CustomerId_3819,2153,33,4818.181818181818,6212.158166926296,4,4,3,2,13,0
CustomerId_382,2210,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_3820,2156,68,1345.485294117647,3690.7279597546653,3,4,2,2,11,0
CustomerId_3824,2187,13,3261.5384615384614,3767.6890489039524,2,3,3,2,10,0
CustomerId_3825,2161,45,1442.4,2749.1638596621933,3,4,2,3,12,0
CustomerId_3826,2156,2,95000.0,0.0,3,1,4,4,12,0
CustomerId_3827,2149,51,603.5294117647059,936.6623159483078,4,4,1,3,12,0
CustomerId_3828,2153,1,10000.0,0.0,4,1,4,4,13,0
CustomerId_3829,2213,6,2816.6666666666665,3206.5038073681853,1,2,3,2,8,1
CustomerId_383,2190,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_3830,2194,5,388.0,1145.5653626048581,2,2,1,3,8,1
CustomerId_3831,2190,73,2971.7123287671234,5517.810255284075,2,4,3,2,11,0
CustomerId_3834,2180,37,1047.027027027027,1245.6053077048855,2,4,2,3,11,0
CustomerId_3835,2167,18,753.0555555555555,934.0584105820603,3,3,1,3,10,0
CustomerId_3836,2206,4,237.5,962.0940702446928,1,2,1,3,7,1
CustomerId_3838,2195,8,2653.75,3688.8594346452705,2,3,3,2,10,0
CustomerId_3839,2160,5,3800.0,6685.805860178712,3,2,3,2,10,0
CustomerId_384,2230,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_3840,2180,5,-10.0,612.5255096728625,2,2,1,3,8,1
CustomerId_3841,2172,5,396.0,896.7050797224247,3,2,1,3,9,0
CustomerId_3842,2149,27,24031.881481481483,42910.19976302063,4,4,4,1,13,0
CustomerId_3843,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_3844,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_3845,2154,49,1242.265306122449,2660.3940401714162,3,4,2,3,12,0
CustomerId_3846,2157,1,5000.0,0.0,3,1,4,4,12,0
CustomerId_3847,2195,6,4833.333333333333,6493.586579592719,2,2,3,2,9,0
CustomerId_3848,2171,2,50500.0,70003.57133746821,3,1,4,1,9,0
CustomerId_3850,2181,6,3333.3333333333335,7814.516406449389,2,2,3,1,8,1
CustomerId_3855,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_3856,2159,19,3723.2105263157896,6109.1189815712505,3,3,3,2,11,0
CustomerId_3858,2201,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_3859,2201,13,870.0,1335.9952594726276,2,3,1,3,9,0
CustomerId_3860,2217,2,1000.0,0.0,1,1,1,4,7,1
CustomerId_3862,2149,7,130.71428571428572,630.293771264827,4,2,1,3,10,0
CustomerId_3863,2219,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_3864,2148,11,4545.454545454545,9026.224419585815,4,3,3,1,11,0
CustomerId_3866,2160,8,5000.0,8880.154438811458,3,3,4,1,11,0
CustomerId_3867,2148,273,3189.5054945054944,10814.400430784846,4,4,3,1,12,0
CustomerId_3868,2166,22,447.95454545454544,1093.0349394177108,3,4,1,3,11,0
CustomerId_3869,2160,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_3870,2153,32,6575.0,8372.420161150461,4,4,4,1,13,0
CustomerId_3871,2189,3,8333.333333333334,2886.751345948129,2,2,4,3,11,0
CustomerId_3872,2181,11,9090.90909090909,10212.29205863743,2,3,4,1,10,0
CustomerId_3873,2183,11,35605.09090909091,43054.566831997145,2,3,4,1,10,0
CustomerId_3874,2148,43,1360.4558139534884,2274.756581566929,4,4,2,3,13,0
CustomerId_3875,2156,14,6994.5,7909.959571519752,3,3,4,1,11,0
CustomerId_3876,2177,381,1246.4330708661416,3409.446665841721,2,4,2,2,10,0
CustomerId_3877,2153,2,7500.0,3535.5339059327375,4,1,4,2,11,0
CustomerId_3878,2178,36,3559.0555555555557,5608.044053955989,2,4,3,2,11,0
CustomerId_3879,2183,2,15000.0,7071.067811865475,2,1,4,1,8,1
CustomerId_388,2153,25,11774.84,27110.005237427256,4,4,4,1,13,0
CustomerId_3880,2193,25,555.6,3345.807177149733,2,4,1,2,9,0
CustomerId_3882,2148,268,1518.134328358209,4454.264274723641,4,4,2,2,12,0
CustomerId_3883,2194,7,24914.285714285714,41398.97054160601,2,2,4,1,9,0
CustomerId_3885,2157,3,-16.666666666666668,1000.4165798972613,3,2,1,3,9,0
CustomerId_3888,2168,1,500.0,0.0,3,1,1,4,9,0
CustomerId_389,2209,20,4950.0,6223.681428729766,1,3,4,2,10,0
CustomerId_3890,2174,58,1473.7413793103449,2199.9667346794836,2,4,2,3,11,0
CustomerId_3891,2195,6,3166.6666666666665,6104.643041707408,2,2,3,2,9,0
CustomerId_3892,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_3893,2207,3,-170.0,762.6925986267338,1,2,1,3,7,1
CustomerId_3894,2149,21,6153.333333333333,13230.546977858978,4,4,4,1,13,0
CustomerId_3897,2148,29,3586.206896551724,7203.755178374036,4,4,3,1,12,0
CustomerId_3898,2233,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_390,2155,18,2306.8888888888887,2515.3881442711518,3,3,2,3,11,0
CustomerId_3900,2152,40,1374.0,1719.0509456808295,4,4,2,3,13,0
CustomerId_3904,2212,1,2000.0,0.0,1,1,2,4,8,1
CustomerId_3905,2227,5,6200.0,7224.956747275377,1,2,4,1,8,1
CustomerId_3906,2168,9,4666.666666666667,5598.401557587666,3,3,3,2,11,0
CustomerId_3907,2191,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_3909,2151,11,4986.909090909091,5423.125029990466,4,3,4,2,13,0
CustomerId_391,2218,21,6830.047619047619,14709.002007193385,1,4,4,1,10,0
CustomerId_3910,2153,64,4438.4375,6042.753818443828,4,4,3,2,13,0
CustomerId_3911,2195,2,2750.0,3181.9805153394636,2,1,3,3,9,0
CustomerId_3912,2149,425,6067.4488,97013.23184145708,4,4,4,1,13,0
